cod_setor,cod_grp_prod,ind_sit_produto,nom_grp_produto,sigla_grp_prod,cod_produto,id_produto,nom_prod_compra,ind_prod_estocavel,cod_unid_estoque,sigla_unid_estoque,nom_unid_estoque,cod_unid_consumo,sigla_unid_consumo,nom_unid_consumo,cod_fabricante
69,42,AP,PET SHOP - MEDICAMENTO,MED,6546,7898076785944,"AZIUM 0,5 MG - 20 COMP",S,17,CX 20,CAIXA 20 ,17,CX 20,CAIXA 20 ,79.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6547,7898076786446,BANDVET  - 20 GR,S,85,BISN,BISNAGA,85,BISN,BISNAGA,79.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6548,7891106005975,BAYTRIL 50 MG - 10 COMP,S,7,CX,CAIXA,7,CX,CAIXA,9.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6549,7891106005999,BAYTRIL 15 MG - 10 COMP,S,7,CX,CAIXA,7,CX,CAIXA,9.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6550,7898053580746,CAL D - MIX - 100ML,S,19,FR,FRASCO,19,FR,FRASCO,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6551,7896006210146,CARPROFLAN 25 MG,S,7,CX,CAIXA,7,CX,CAIXA,2.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6552,7896006210122,CARPROFLAN 75 MG,S,7,CX,CAIXA,7,CX,CAIXA,2.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6553,7896006210160,CARPROFLAN 100 MG,S,7,CX,CAIXA,7,CX,CAIXA,2.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6554,7896006215271,MIRTZ 2 MG_,S,7,CX,CAIXA,7,CX,CAIXA,
69,42,AP,PET SHOP - MEDICAMENTO,MED,6559,7891217008469,CAPSTAR (57 MG),S,76,CX 6,CAIXA 6,76,CX 6,CAIXA 6,59.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6568,7897515652878,CONTRALAC 5 - 16 COMP,S,7,CX,CAIXA,7,CX,CAIXA,90.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6569,7897515652885,CONTRALAC 20 - 16 COMP,S,7,CX,CAIXA,7,CX,CAIXA,90.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6570,7898076785845,CALMINEX - BISNAGA C/ 100 GR,S,85,BISN,BISNAGA,85,BISN,BISNAGA,79.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6571,7898076785883,CALMINEX - BISNAGA C/ 30 GR,S,85,BISN,BISNAGA,85,BISN,BISNAGA,79.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6572,7898315810109,DUOTRIL 50 MG - 10 COMP,S,7,CX,CAIXA,7,CX,CAIXA,32.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6573,7898315810604,DUOTRIL 150 MG - 10 COMP,S,7,CX,CAIXA,7,CX,CAIXA,32.0
69,42,IN,PET SHOP - MEDICAMENTO,MED,6576,7898146300176,DOXY SUSPENSÃO 90 ML_,S,60,TB,TUBO,60,TB,TUBO,18.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6577,6577,DRONTAL PLUS GRANDE PORTE  - 4 COMP,S,7,CX,CAIXA,7,CX,CAIXA,9.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6578,7891106002363,DRONTAL PUPPY - 20 ML,S,19,FR,FRASCO,19,FR,FRASCO,9.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6580,7891106000413,DRONTAL PLUS CAES 660 MG - 4 COMPRIMIDOS,S,7,CX,CAIXA,7,CX,CAIXA,9.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6582,7896006210269,CRONIDOR 12 MG,S,7,CX,CAIXA,7,CX,CAIXA,2.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6585,7898053580371,ENTEREX 8 GR,S,57,SACHE,SACHE,57,SACHE,SACHE,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6586,7898931883037,ENALAPREV 5 MG - 20 COMP,S,7,CX,CAIXA,7,CX,CAIXA,125.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6587,7898931883044,ENALAPREV 20 MG - 20 COMP,S,7,CX,CAIXA,7,CX,CAIXA,125.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6588,7898053580357,FURANIL POMADA 50 GRAMAS,S,60,TB,TUBO,60,TB,TUBO,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6589,7898053580524,FURANIL SOLUÇÃO - 60 ML,S,70,ML,ML,70,ML,ML,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6591,7891217008049,FORTEKOR 5 MG,S,7,CX,CAIXA,7,CX,CAIXA,59.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6592,7898053580258,GELO PAN - 100 GR,S,19,FR,FRASCO,19,FR,FRASCO,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6594,7898053580883,GLICOPAN GOLD 125 ML,S,19,FR,FRASCO,19,FR,FRASCO,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6595,7898053580142,GLICOPAN GOLD COMPRIMIDOS,S,19,FR,FRASCO,19,FR,FRASCO,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6598,7898146300145,GIARDICID  50 MG - 10 COMP,S,7,CX,CAIXA,7,CX,CAIXA,18.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6599,7898146300138,GIARDICID  500 MG - 5 COMP,S,7,CX,CAIXA,7,CX,CAIXA,18.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6600,7898053582818,HEMOLITAN GOLD COMPRIMIDOS,S,13,CX 30,CAIXA 30,13,CX 30,CAIXA 30,89.0
69,42,IN,PET SHOP - MEDICAMENTO,MED,6601,7898053580234,HEMOLITAN PET GOTAS - 30 ML,S,7,CX,CAIXA,7,CX,CAIXA,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6603,7898146300268,ITL 25 - 10 CAPSULAS,S,7,CX,CAIXA,7,CX,CAIXA,18.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6604,7898146300275,ITL 50 - 10 CAPSULAS,S,7,CX,CAIXA,7,CX,CAIXA,18.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6605,7898146300251,ITL 100 - 10 CAPSULAS,S,7,CX,CAIXA,7,CX,CAIXA,18.0
69,42,IN,PET SHOP - MEDICAMENTO,MED,6607,1111111111247,KETOFEN 5 MG - 10 COMP,S,8,CX 10,CAIXA 10,8,CX 10,CAIXA 10,53.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6610,7897085901192,"KINOLOX 2,5 % (FRASCO)",S,8,CX 10,CAIXA 10,8,CX 10,CAIXA 10,55.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6611,7898315810420,LEXIN 300 MG - 12 COMP,S,15,CX 12,CAIXA 12,15,CX 12,CAIXA 12,32.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6612,7891217010318,MILBEMAX CÃES ATÉ 5 KG - 2 COMPR,S,7,CX,CAIXA,7,CX,CAIXA,59.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6613,7896006227045,MECTIMAX 3 MG,S,7,CX,CAIXA,7,CX,CAIXA,270.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6614,7896006227175,MECTIMAX 12 MG,S,7,CX,CAIXA,7,CX,CAIXA,270.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6615,7891217010349,MILBEMAX GATO 16/40 -  2 A 8 KG -2 COMP,S,7,CX,CAIXA,7,CX,CAIXA,59.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6616,7898076786248,METICORTEN 5 MG - 10 COMP,S,8,CX 10,CAIXA 10,8,CX 10,CAIXA 10,79.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6617,7898076786361,METICORTEN 20 MG - 10 COMP,S,8,CX 10,CAIXA 10,8,CX 10,CAIXA 10,79.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6620,7898931883013,ORALGUARD 50 MG - 14 COMP,S,76,CX 6,CAIXA 6,76,CX 6,CAIXA 6,125.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6621,7898931883020,ORALGUARD 150 MG - 14 COMP,S,122,CX 14,CAIXA 14 ,122,CX 14,CAIXA 14 ,
69,42,AP,PET SHOP - MEDICAMENTO,MED,6623,6623,NEPTRA AMPOLA (CADA)_,S,141,PIP,PIPETA,141,PIP,PIPETA,79.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6625,7891217010660,PANOLOG POMADA - 15 ML,S,7,CX,CAIXA,7,CX,CAIXA,59.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6626,7891106006743,"PROFENDER SPOTON - GATOS ENTRE 2,5 KG E 5 KG (0,70ML)",S,7,CX,CAIXA,7,CX,CAIXA,9.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6627,7891106006750,PROFENDER GATOS ENTRE 5 KG E 8 KG,S,85,BISN,BISNAGA,85,BISN,BISNAGA,9.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6628,7898146300312,PROEX 100 MG - 20 COMP,S,17,CX 20,CAIXA 20 ,17,CX 20,CAIXA 20 ,18.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6629,7898053773131,CIMALGEX 8 MG_,S,7,CX,CAIXA,7,CX,CAIXA,
69,42,AP,PET SHOP - MEDICAMENTO,MED,6630,7898053773148,PREVICOX 227 MG - 10 COMP,S,8,CX 10,CAIXA 10,8,CX 10,CAIXA 10,53.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6631,7897085901383,PULGOFF DELTA - 30 ML,S,19,FR,FRASCO,19,FR,FRASCO,55.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6632,7891217568154,"PROGRAM PLUS 2,3/46 MG - 2 COMP",S,87,CX 2,CAIXA 2,87,CX 2,CAIXA 2,59.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6634,7891217568178,"PROGRAM PLUS 11,5/230 MG - 2 COMP",S,7,CX,CAIXA,7,CX,CAIXA,59.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6635,7891217568185,PROGRAM PLUS 23/460 MG - 2 COMP,S,7,CX,CAIXA,7,CX,CAIXA,59.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6636,7898076786118,QUADRIDERM 30 GR,S,85,BISN,BISNAGA,85,BISN,BISNAGA,79.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6637,7897515652939,RILEXINE 75 MG  -,S,297,CART,CARTELA,297,CART,CARTELA,90.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6641,7897515653158,SPIRAPHAR 5,S,142,CX 32,CAIXA 32,142,CX 32,CAIXA 32,90.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6642,7897515653165,SPIRAPHAR 10,S,15,CX 12,CAIXA 12,15,CX 12,CAIXA 12,90.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6643,7891268232806,SYNULOX 50 MG - 10 COMP,S,7,CX,CAIXA,7,CX,CAIXA,72.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6644,7891268232813,SYNULOX 250 MG - 10 COMP,S,7,CX,CAIXA,7,CX,CAIXA,72.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6645,7898053770208,STOMORGYL 2 - 20 COMP,S,7,CX,CAIXA,7,CX,CAIXA,53.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6646,7898053770215,STOMORGYL 10 - 20 COMP,S,7,CX,CAIXA,7,CX,CAIXA,53.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6647,7891268204827,TERRA CORTRIL SPRAY - 125 ML,S,19,FR,FRASCO,19,FR,FRASCO,72.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6649,7898053583143,VETAGLÓS POMADA - 50 GR,S,85,BISN,BISNAGA,85,BISN,BISNAGA,89.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6650,7897515654841,VULKETAN GEL - 30 GR,S,85,BISN,BISNAGA,85,BISN,BISNAGA,134.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6651,7898146300183,ZITREX 100 - 6 COMP,S,76,CX 6,CAIXA 6,76,CX 6,CAIXA 6,18.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6654,7897085901796,PIUSANA FERRO - 20 ML,S,19,FR,FRASCO,19,FR,FRASCO,55.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6655,7897085901789,PIUSANA MUDAMIX - 20 ML,S,19,FR,FRASCO,19,FR,FRASCO,55.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6656,6656,PIUSANA FERTILIDADE - 20 ML,S,19,FR,FRASCO,19,FR,FRASCO,55.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,6657,7898049911226,TERGENVET SPRAY - 125 ML,S,19,FR,FRASCO,19,FR,FRASCO,89.0
69,82,AP,PET SHOP - SHAMPO MEDICAMENTOSO,PET,6658,7896006225782,CLORESTEN SHAMPO 500 ML,S,19,FR,FRASCO,19,FR,FRASCO,2.0
69,82,AP,PET SHOP - SHAMPO MEDICAMENTOSO,PET,6659,7896006220121,SEBOTRAT F 200 ML,S,19,FR,FRASCO,19,FR,FRASCO,
69,42,AN,PET SHOP - MEDICAMENTO,MED,6660,7897515653769,EPIOTIC SPHERULITES - 100 ML,S,19,FR,FRASCO,19,FR,FRASCO,
69,117,AP,PET SHOP - ALMOFADAS,PET,6690,7898123315094,ALMOFADA CAVALO,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,117,AP,PET SHOP - ALMOFADAS,PET,6691,7898123315049,ALMOFADA GATO,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,117,AP,PET SHOP - ALMOFADAS,PET,6692,7898123315056,ALMOFADA OVELHA,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,113,AP,PET SHOP - COBERTORES/ EDREDONS,PET,6757,7898118001896,FABRICA PET EDREDON LÃ P,S,64,UND,UNIDADE,64,UND,UNIDADE,94.0
69,113,AP,PET SHOP - COBERTORES/ EDREDONS,PET,6758,7898118001889,FABRICA PET EDREDON LÃ M,S,64,UND,UNIDADE,64,UND,UNIDADE,94.0
69,113,AP,PET SHOP - COBERTORES/ EDREDONS,PET,6759,7898118001872,FABRICA PET EDREDON LÃ G,S,64,UND,UNIDADE,64,UND,UNIDADE,94.0
69,113,AP,PET SHOP - COBERTORES/ EDREDONS,PET,6760,7898118000431,FABRICA PET EDREDON LISO P,S,64,UND,UNIDADE,64,UND,UNIDADE,94.0
69,113,AP,PET SHOP - COBERTORES/ EDREDONS,PET,6761,7898118000448,FABRICA PET EDREDON LISO M,S,64,UND,UNIDADE,64,UND,UNIDADE,94.0
69,113,AP,PET SHOP - COBERTORES/ EDREDONS,PET,6762,7898118000455,FABRICA PET EDREDON LISO G,S,64,UND,UNIDADE,64,UND,UNIDADE,94.0
69,112,AP,PET SHOP - CAMAS,PET,6763,7898118002428,FABRICA PET FUTTON G,S,64,UND,UNIDADE,64,UND,UNIDADE,94.0
69,112,AP,PET SHOP - CAMAS,PET,6764,7898118002411,FABRICA PET FUTTON M,S,64,UND,UNIDADE,64,UND,UNIDADE,94.0
69,112,AP,PET SHOP - CAMAS,PET,6765,7898118002053,FABRICA PET PUFF DE CETIM G,S,64,UND,UNIDADE,64,UND,UNIDADE,94.0
69,116,AP,PET SHOP - ARRANHADORES,PET,6766,6766,THEODOROS ARRANHADOR  PATA - 60 CM,S,64,UND,UNIDADE,64,UND,UNIDADE,115.0
69,113,AP,PET SHOP - COBERTORES/ EDREDONS,PET,6767,6767,THEODOROS EDREDON ESCOCES P,S,64,UND,UNIDADE,64,UND,UNIDADE,115.0
69,113,AP,PET SHOP - COBERTORES/ EDREDONS,PET,6768,6768,THEODOROS EDREDON FLORAL G,S,64,UND,UNIDADE,64,UND,UNIDADE,115.0
69,60,AP,PET SHOP - ALIMENTO CÃES,RAC,6781,7891000060322,"P PLAN DOG ADULT SMALL BREED - 10,1 KG",S,58,SC,SACO,58,SC,SACO,58.0
69,106,AP,PET SHOP - BRINQUEDOS,PET,6784,871864002246,PS MINI ORKA PINECONE - 80224,S,64,UND,UNIDADE,64,UND,UNIDADE,122.0
69,114,AP,PET SHOP - CAIXAS / BOLSAS TRANSPORTES,PET,6790,8010690036144,CAIXA TRANSPORTE FERPLAST 30 - GELO,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,114,AP,PET SHOP - CAIXAS / BOLSAS TRANSPORTES,PET,6791,8010690061702,CAIXA TRANSPORTE FERPLAST ATLAS 20,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,61,AP,PET SHOP - ALIMENTO GATOS,RAC,6872,7897348202233,PREMIER PET CÃES DIABÉTICOS (PORÇÃO),N,341,DOSE,DOSE,341,DOSE,DOSE,
69,61,AP,PET SHOP - ALIMENTO GATOS,RAC,6884,7897348202356,PREMIER PET SACHÊ GATOS,N,64,UND,UNIDADE,64,UND,UNIDADE,
69,61,AP,PET SHOP - ALIMENTO GATOS,RAC,6885,7897348202325,PREMIER PET GATOS FILHOTES (PORÇÃO),N,341,DOSE,DOSE,341,DOSE,DOSE,
69,61,AP,PET SHOP - ALIMENTO GATOS,RAC,6886,7896181207344,ROYAL CANIN CAT MOTHER BABYCAT 34 - 400 GR,S,58,SC,SACO,58,SC,SACO,77.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6926,4000498007723,GUIA FLEXI SUMMERTIME VERDE,S,64,UND,UNIDADE,64,UND,UNIDADE,116.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6927,4000498007730,GUIA FLEXI SUMMERTIME AMARELA,S,64,UND,UNIDADE,64,UND,UNIDADE,116.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6928,4000498008690,GUIA FLEXI MINI LUXE I SMALL,S,64,UND,UNIDADE,64,UND,UNIDADE,116.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6930,4000498001905,GUIA FLEXI CLASSIC I SMALL,S,64,UND,UNIDADE,64,UND,UNIDADE,116.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6934,8010690058702,GUIA RETRATIL FLIPPY MAX 12 KG,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6936,045663003456,RASQUEADEIRA FOUR PAWS FILHOTE,S,64,UND,UNIDADE,64,UND,UNIDADE,104.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6937,7898481304631,ESCOVA ELIMINA PELOS,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6938,7898481304563,PETIX - RASQUEADEIRA MAXXI Nº 2 - 4563,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6939,022517502907,RASQUEADEIRA GATO SMALL,S,64,UND,UNIDADE,64,UND,UNIDADE,131.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6940,022517709030,RASQUEADEIRA LARGE,S,64,UND,UNIDADE,64,UND,UNIDADE,131.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6941,4000498000335,GUIA FLEXI GARDEN,S,64,UND,UNIDADE,64,UND,UNIDADE,116.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6943,7898481300138,PETIX CATA CACA ROSA - 0138,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6945,7898481300206,PETIX CATA CACA VERMELHO,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6950,6950,PETIX CATA CACA REFIL VERMELHO LOVE DOG,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6952,7898904627729,BEBEDOURO PORTATIL,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6953,7898904627651,CHALESCO RASQUEADEIRA SOFT MÉDIA - 50139,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6954,7898904626913,RASQUEADEIRA PROFISSIONAL Nº 01 - 70191,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6955,7898904626906,RASQUEADEIRA PROF. 2 - 70190 CHALESCO,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6956,7898904628597,RASQUEADEIRA GROOMER MÉDIA,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6957,7898904626890,RASQUEADEIRA PROFISSIONAL Nº 03 - 70189,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6958,7898904626883,RASQUEADEIRA PROFISSIONAL Nº 04,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6959,045663001506,PENTE MÉDIO PESADO,S,64,UND,UNIDADE,64,UND,UNIDADE,104.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6961,7898904628375,PENTE CHALESCO - 70244,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6963,7898481304082,GUILHOTINA NEON,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6965,015561708401,LIXA PARA UNHA,S,64,UND,UNIDADE,64,UND,UNIDADE,109.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6966,7898904626951,TESOURA PARA GATO PEQ.,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6968,7898904627200,ESCOVA GRANDE,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6969,7898904627675,ESCOVA SINGLE SOFT,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6971,071860716028,ESCOVA CERDAS L KAY,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6974,0000000000030,ESCOVA DE DENTES ALVAN C/ 02 UNID.,S,64,UND,UNIDADE,64,UND,UNIDADE,
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6976,7898481304921,ESCOVA DENTAL MAX C/ 02,S,64,UND,UNIDADE,64,UND,UNIDADE,101.0
69,65,AP,PET SHOP - ACESSÓRIOS,PET,6977,7898904628481,ESCOVA DE DENTES C/ 03 UNID.,S,64,UND,UNIDADE,64,UND,UNIDADE,19.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,6981,7898521196158,LENÇO UMEDECIDO  CLEAN  CAT  P/GATOS C/80UN 20X13CM,S,46,PCT,PACOTE,46,PCT,PACOTE,65.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,6982,7898521196165,SAPECÃO LENÇO UMEDECIDO  CÃES - 80 UNID,S,322,PCT 80,PACOTE 80,322,PCT 80,PACOTE 80,65.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,6983,7898521196172,LENÇOS UMEDECIDO SAPECÃO  AREA DOS OLHOS -C/80UN,S,322,PCT 80,PACOTE 80,322,PCT 80,PACOTE 80,65.0
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,7000,7897348202776,NUTROPICA AGAPONIS - 300 GR,S,7,CX,CAIXA,7,CX,CAIXA,
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,7001,7897348202752,NUTROPICA CALOPSITA - 300 GR,S,7,CX,CAIXA,7,CX,CAIXA,
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,7003,7897348202738,NUTROPICA PAPAGAIO - 300 GR,S,7,CX,CAIXA,7,CX,CAIXA,
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,7004,7897348202806,NUTROPICA PAPAGAIO - 700 GR,S,7,CX,CAIXA,7,CX,CAIXA,
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,7005,7897348202721,NUTROPICA PASSAROS BRASILEIROS - 300 GR,S,7,CX,CAIXA,7,CX,CAIXA,
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,7006,7897348202714,NUTROPICA PASSAROS EXOTICOS - 300 GR,S,7,CX,CAIXA,7,CX,CAIXA,
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,7007,7897348202707,NUTROPICA SABIÁ E PASSARO PRETO - 300 GR,S,7,CX,CAIXA,7,CX,CAIXA,
69,85,AP,PET SHOP - ALIMENTO PARA PASSAROS,PET,7008,7897348202783,NUTROPICA TRINCA DE FERRO  - 300 GR,S,7,CX,CAIXA,7,CX,CAIXA,
69,77,AP,PET SHOP - HIGIENE AMBIENTE,PET,7009,7897085900737,MUNDO ANIMAL REPELL PET JARDIM,S,64,UND,UNIDADE,64,UND,UNIDADE,55.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7010,7898907486446,PET SOCIETY CONDICIONADOR CÃES,S,70,ML,ML,70,ML,ML,68.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7013,7898916435503,PET SOCIETY SHAMPO FILHOTES,S,19,FR,FRASCO,19,FR,FRASCO,68.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7014,7898912737700,PET SOCIETY CONDICIONADOR GATOS,S,70,ML,ML,70,ML,ML,68.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7016,7898907486989,PET SOCIETY SHAMPOO DE GATOS,S,19,FR,FRASCO,19,FR,FRASCO,68.0
69,77,AP,PET SHOP - HIGIENE AMBIENTE,PET,7017,7897085911849,MUNDO ANIMAL ATRATIVO SANITARIO (CÃES FILHOTES) - 20ML,S,7,CX,CAIXA,7,CX,CAIXA,55.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7018,045663017385,CRYSTAL EYE FOUR PAWS - 118 ML,S,19,FR,FRASCO,19,FR,FRASCO,104.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7019,7019,MUNDO ANIMAL MEGA DERME PASTA,S,60,TB,TUBO,60,TB,TUBO,55.0
69,109,AN,PET SHOP - HIGIENE CÃES E GATOS,PET,7021,7502010420524,PASTA DENTAL C.E.T VIRBAC - 70 G,S,7,CX,CAIXA,7,CX,CAIXA,90.0
69,317,AP,MED - SUPORTE / OUTROS,MED,7022,7897515654834,AQUADENT   250 ML,S,19,FR,FRASCO,19,FR,FRASCO,90.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7034,7897085900744,MUNDO ANIMAL OTOCARE,S,7,CX,CAIXA,7,CX,CAIXA,55.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7045,7898903276607,GEL HIGIENIZADOR VERDE,S,19,FR,FRASCO,19,FR,FRASCO,106.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7046,7898903276591,GEL HIGIENIZADOR VERMELHO,S,19,FR,FRASCO,19,FR,FRASCO,106.0
69,109,AP,PET SHOP - HIGIENE CÃES E GATOS,PET,7061,7896183300838,SANOL DOG SHAMPOO PELO ESCURO,S,19,FR,FRASCO,19,FR,FRASCO,98.0
