cod_unid_oper,cod_clinica,cod_veterinario,cod_proprietario,cod_animal,nom_animal,cod_especie,nom_especie,cod_raca,nom_raca,cod_pelagem,pel,desc_pelagem,ind_ani_silvestre,dth_aniversario,ind_sexo,nro_micro_chip,nro_rg_animal,id_tatuagem,peso_animal,ind_porte,ind_pedigree,ind_castrado,ind_alergico,ind_ctrl_vacina,cod_antigo,nro_registro,ind_obito,dth_obito,ind_doacao,tip_pelagem,cod_anim_solic,ind_doenca_cronica,txt_alergia,txt_doenca_cronica,obs_animal,usr_codigo,ind_excluido,dth_exclusao,dth_cadastro,dat_ult_visita
1,2,4,4560.0,7418,TAYLA,1,CANINA,297,PARSON RUSSEL TERRIER,163.0,"(163,BRANCA/DOURADA)",BRANCA/DOURADA,N,2004-04-10,F,,,,0.0,P,N,N,N,N,7418.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3173.0,5728,TAYLA,1,CANINA,48,PIT BULL,351.0,"(351,MARROM)",MARROM,N,2002-07-06,F,,,,0.0,P,N,N,N,N,5728.0,,N,,N,,,,,,,,N,,2011-03-21,2010-02-15
1,2,11980,12087.0,20050,TAYLER,1,CANINA,48,PIT BULL,179.0,"(179,""BRANCO CARAMELO"")",BRANCO CARAMELO,N,2019-04-05,M,,,,20.5,G,,N,,,,,N,,N, ,,,,,,,,,2019-10-05,
1,2,7,8265.0,13518,TAYLOR,1,CANINA,46,BEAGLE,565.0,"(565,TRICOL0R)",TRICOL0R,N,2013-05-07,M,,,,10.2,M,,N,,,,,N,,N, ,,,,,,,,,2013-08-07,
1,2,4,1642.0,2057,TAYNAN,1,CANINA,90,NAO REFERIDO,289.0,"(289,CINZA/BRANCO)",CINZA/BRANCO,N,1990-12-01,F,,,,0.0,P,N,N,N,N,2057.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11226,11521.0,19062,TAYRONE,1,CANINA,2,SRD CANINO,242.0,"(242,""CARAMELO / BRANCA"")",CARAMELO / BRANCA,N,2014-09-16,M,,,,12.9,M,,N,,,,,N,,N, ,,,,,,,,,2018-09-16,
1,2,9344,2170.0,18493,TAYRONE,1,CANINA,10,POODLE,418.0,"(418,PRETA)",PRETA,N,2009-01-29,M,,,,10.4,,,N,,,,,N,,N,M,,,,,,,,,2018-01-29,
1,2,4,1328.0,1621,TAYSON,1,CANINA,128,DOBERMANN,418.0,"(418,PRETA)",PRETA,N,1995-10-19,M,,,,0.0,P,N,N,N,N,1621.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4831.0,7575,TAYSON,1,CANINA,22,SCHNAUZER MÉDIO,536.0,"(536,""SAL E PIMENTA"")",SAL E PIMENTA,N,2007-01-07,M,,19896948,,0.0,P,N,N,N,N,7575.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8,528.0,13946,TAYSON,1,CANINA,94,BULLDOG FRANCÊS,556.0,"(556,TIGRADO)",TIGRADO,N,2013-10-06,M,,,,3.4,P,,N,,S,,,N,,N, ,,,,,,,,,2013-12-13,
1,2,4,6065.0,10392,TAYSON,1,CANINA,5,BOXER,119.0,"(119,""BRANCA / MARROM"")",BRANCA / MARROM,N,2005-01-14,M,,8133371,,40.8,M,N,N,N,N,10388.0,,N,,N,,,,,,,,N,,2011-03-21,2010-07-06
1,2,4,2518.0,10050,TAYSON,1,CANINA,27,ROTTWEILER,225.0,"(225,CARAC.)",CARAC.,N,2008-01-01,M,,1,,38.0,G,N,N,N,N,10048.0,,N,,N,,,,,,,,N,,2011-03-21,2010-03-02
1,2,4,3383.0,4745,TAYSON,1,CANINA,48,PIT BULL,165.0,"(165,BRANCA/MARROM)",BRANCA/MARROM,N,2004-03-15,M,,,,0.0,P,N,N,N,N,4745.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2154.0,2783,TAYSON,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,1996-10-02,M,,,,0.0,P,N,N,N,N,2783.0,,S,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,12300,12685.0,20962,TAZ,1,CANINA,31,CHOW CHOW,241.0,"(241,CARAMELO)",CARAMELO,N,2014-09-09,M,,,,18.5,M,,N,,,,,N,,N,L,,,,,,,,,2020-09-09,
1,2,4,131.0,3113,TBUCHI,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,1993-01-15,F,,5.855.181,,0.0,P,N,N,N,N,3113.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8058,6168.0,12929,TCHATCHA,1,CANINA,45,TECKEL,470.0,"(470,PRETA/CANELA)",PRETA/CANELA,N,2012-09-19,F,,,,3.8,P,,N,,S,,,N,,N, ,,,,,,,,,2013-01-09,
1,2,7,3266.0,14073,TCHATCHA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2002-01-23,F,,,,7.2,P,,S,,,,,N,,N, ,,,,,,,,,2014-01-23,
1,2,4,110.0,107,TCHU,1,CANINA,90,NAO REFERIDO,101.0,"(101,""BLACK TAN"")",BLACK TAN,N,1989-12-05,M,,5.443.081,,0.0,P,N,N,N,N,107.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,7564.0,7628,TCHUBY,1,CANINA,90,NAO REFERIDO,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2007-04-21,F,,9068261461,,0.0,P,N,N,N,N,7628.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8058,5111.0,8641,TCHUCA,1,CANINA,90,NAO REFERIDO,390.0,"(390,MESCLADA)",MESCLADA,N,1996-09-01,F,,11839604,,14.8,G,N,N,N,N,8641.0,,N,,N,,,,,,,,N,,2011-03-21,2010-08-30
1,2,4,7945.0,12926,TCHUCA,2,FELINA,3,SRD FELINO,390.0,"(390,MESCLADA)",MESCLADA,N,2012-08-25,F,,,,1.9,P,,S,,,,,N,,N, ,,,,,,,,,2013-01-09,
1,2,4,3804.0,5532,TCHUCA,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2004-05-23,F,,,,0.0,P,N,N,N,N,5532.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8,9392.0,15478,TCHUCA,1,CANINA,2,SRD CANINO,195.0,"(195,BRANCO/CINZA)",BRANCO/CINZA,N,2007-06-04,F,,,,6.6,,,N,,,,,S,2018-01-19 18:59:02.000,N, ,,,,,,,,,2015-03-28,
1,2,8790,5156.0,8228,TCHUCA,1,CANINA,42,LHASA APSO,399.0,"(399,PARTICOLOR)",PARTICOLOR,N,2007-12-19,F,,,,6.2,P,N,S,N,S,8228.0,,S,2022-06-06 08:12:02.807,N,,,,,,,,N,,2011-03-21,2011-03-16
1,2,4,2438.0,3217,TCHUCA,1,CANINA,90,NAO REFERIDO,65.0,"(65,BEGE)",BEGE,N,1993-02-14,F,,,,0.0,P,N,N,N,N,3217.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4976.0,7853,TCHUCHUCA,2,FELINA,11,SIAMES,231.0,"(231,CARACTERISTICA)",CARACTERISTICA,N,2007-03-26,F,,,,0.0,P,N,N,N,N,7849.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8058,10403.0,17242,TCHUCO,2,FELINA,3,SRD FELINO,177.0,"(177,""BRANCO / PRETO"")",BRANCO / PRETO,N,2015-06-17,M,,,,5.7,P,,S,,,,,N,,N,C,,,,,,,,,2016-10-17,
1,2,4,5328.0,8594,TCHULA,1,CANINA,90,NAO REFERIDO,566.0,"(566,TRICOLOR)",TRICOLOR,N,2001-08-08,F,,,,0.0,P,N,N,N,N,8594.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,11226,9394.0,18863,TCHULA,1,CANINA,2,SRD CANINO,0.0,,,N,2009-07-02,F,,,,20.0,G,,S,,,,,N,,N,C,,,,,,,,,2018-07-02,
1,2,4,4501.0,6919,TCHULA,1,CANINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,1998-10-01,F,,,,0.0,P,N,N,N,N,6919.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,12300,13351.0,21886,TCHULA,1,CANINA,16,PINSCHER,0.0,,,N,2005-09-29,F,,,,,,,,,,,,N,,N, ,,,,,,,,,2021-09-29,2021-09-29
1,2,4,3236.0,4508,TCHUSCA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,1995-03-21,F,,,,0.0,P,N,N,N,N,4508.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4736.0,7368,TCHUTCHA,1,CANINA,22,SCHNAUZER MÉDIO,288.0,"(288,CINZA/BRANCA)",CINZA/BRANCA,N,2006-05-30,F,,35.804.686-5,,0.0,P,N,N,N,N,7368.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3357.0,4705,TCHUTCHUCA,1,CANINA,10,POODLE,377.0,"(377,MARROM/BRANCA)",MARROM/BRANCA,N,2004-03-08,F,,,,0.0,P,N,N,N,N,4705.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4144.0,6211,TCHUTCHUCA,2,FELINA,90,NAO REFERIDO,460.0,"(460,PRETA//BRANCA)",PRETA//BRANCA,N,2000-03-15,F,,,,0.0,P,N,N,N,N,6211.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1013.0,1189,TCHUTCHUCA,1,CANINA,90,NAO REFERIDO,476.0,"(476,PRETA/MARROM)",PRETA/MARROM,N,2001-01-13,F,,,,0.0,P,N,N,N,N,1189.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1308.0,6222,TCHUTCHUCA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2003-01-04,F,,,,0.0,P,N,N,N,N,6222.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1041.0,1231,TCHUTCHUCA,1,CANINA,90,NAO REFERIDO,476.0,"(476,PRETA/MARROM)",PRETA/MARROM,N,2001-02-28,F,,,,0.0,P,N,N,N,N,1231.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2065.0,2658,TCHUTCHUCA,1,CANINA,16,PINSCHER,103.0,"(103,BLACK/TAN)",BLACK/TAN,N,1998-07-01,F,,,,0.0,P,N,N,N,N,2658.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1158.0,1400,TCHUTCHUCA,1,CANINA,10,POODLE,257.0,"(257,CHAMPANHE)",CHAMPANHE,N,2001-04-25,F,,,,0.0,P,N,N,N,N,1400.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1112.0,1329,TCHUTCHUCA,1,CANINA,90,NAO REFERIDO,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,2001-02-02,F,,,,0.0,P,N,N,N,N,1329.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1382.0,4412,TCHUTCHUCA,1,CANINA,90,NAO REFERIDO,257.0,"(257,CHAMPANHE)",CHAMPANHE,N,2003-02-16,F,,,,0.0,P,N,N,N,N,4412.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10738,10466.0,17338,TCHUTCHUCO,1,CANINA,16,PINSCHER,454.0,"(454,""PRETA/ CANELA"")",PRETA/ CANELA,N,2000-11-24,M,,,,2.8,P,,S,,,,,N,,N, ,,,,,,,,,2016-11-24,
1,2,4,1670.0,2101,TCHUTCHULINA,1,CANINA,30,MALTES,155.0,"(155,BRANCA/BEGE)",BRANCA/BEGE,N,1988-03-10,F,,,,0.0,P,N,N,N,N,2101.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1830.0,4090,TCHUTCHUQUINHO,1,CANINA,90,NAO REFERIDO,493.0,"(493,""PRETO E CANELA"")",PRETO E CANELA,N,1995-11-11,M,,,,0.0,P,N,N,N,N,4090.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1349.0,1649,TCHYLA,1,CANINA,45,TECKEL,351.0,"(351,MARROM)",MARROM,N,1996-01-11,F,,,,0.0,P,N,N,N,N,1649.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,297.0,338,TECA,1,CANINA,13,COCKER SPANIEL,418.0,"(418,PRETA)",PRETA,N,1989-04-12,F,,,,0.0,P,N,N,N,N,338.0,,S,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4474.0,6857,TECA,1,CANINA,90,NAO REFERIDO,566.0,"(566,TRICOLOR)",TRICOLOR,N,1996-09-23,F,,22.739.333/8,,0.0,P,N,N,N,N,6857.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,5106.0,9175,TECA,2,FELINA,90,NAO REFERIDO,155.0,"(155,BRANCA/BEGE)",BRANCA/BEGE,N,1999-04-06,F,,25551391-4,,0.0,P,N,N,N,N,9175.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,10738.0,3352,TECA,1,CANINA,10,POODLE,467.0,"(467,PRETA/BRANCA)",PRETA/BRANCA,N,2003-02-22,F,,9068261461,,0.0,P,N,N,N,N,3352.0,,S,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3849.0,3656,TECA,1,CANINA,10,POODLE,111.0,"(111,BRANCA)",BRANCA,N,2002-12-01,F,,,,0.0,P,N,N,N,N,3656.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1697.0,2137,TECA,1,CANINA,90,NAO REFERIDO,310.0,"(310,DOURADA)",DOURADA,N,1996-10-08,F,,,,0.0,P,N,N,N,N,2137.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10258,4539.0,16840,TECA,1,CANINA,48,PIT BULL,196.0,"(196,BRANCO/MARROM)",BRANCO/MARROM,N,2016-03-29,F,,,,9.8,P,,N,,S,,,N,,N,C,,,,,,,,,2016-05-14,
1,2,4,2451.0,8855,TECA,2,FELINA,11,SIAMES,231.0,"(231,CARACTERISTICA)",CARACTERISTICA,N,2007-06-03,F,,,,0.0,P,N,N,N,N,8855.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,4886.0,7683,TECA,2,FELINA,90,NAO REFERIDO,529.0,"(529,""RONW TABBY"")",RONW TABBY,N,2007-05-22,F,,32685183-5,,4.4,P,N,N,N,S,7683.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3377.0,10772,TECA,1,CANINA,86,LULU DA POMERANIA,310.0,"(310,DOURADA)",DOURADA,N,2010-04-10,F,,8337748,,2.9,P,N,N,N,N,10768.0,,N,,N,,,,,,,,N,,2011-03-21,2010-11-23
1,2,4,2323.0,3041,TECA,1,CANINA,16,PINSCHER,310.0,"(310,DOURADA)",DOURADA,N,1993-03-12,F,,,,0.0,P,N,N,N,N,3038.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4630.0,7158,TECA,1,CANINA,90,NAO REFERIDO,476.0,"(476,PRETA/MARROM)",PRETA/MARROM,N,2006-05-16,F,,4606707,,0.0,P,N,N,N,N,7158.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8058,4832.0,9916,TECA,1,CANINA,90,NAO REFERIDO,10.0,"(10,AMARELA)",AMARELA,N,2009-06-25,F,,32791975-19,,21.5,M,N,N,N,S,9916.0,,N,,N,,,,,,,,N,,2011-03-21,2010-01-22
1,2,4,11756.0,10352,TECA,1,CANINA,10,POODLE,272.0,"(272,CINZA)",CINZA,N,1899-12-30,F,,1,,5.4,P,N,N,N,N,10349.0,,N,,N,,,,,,,,N,,2011-03-21,2010-06-21
1,2,4,4655.0,7204,TECA,1,CANINA,90,NAO REFERIDO,381.0,"(381,MARROM/PRETA)",MARROM/PRETA,N,2002-01-24,F,,25715200-3,,0.0,P,N,N,N,N,7204.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1685.0,3906,TECA,1,CANINA,10,POODLE,272.0,"(272,CINZA)",CINZA,N,2000-09-15,F,,5642549-8,,0.0,P,N,N,N,N,3906.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,11756.0,7443,TECA,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2003-04-18,F,,,,0.0,P,N,N,N,N,7443.0,,N,,N,,,,,,,,N,,2011-03-21,2011-01-07
1,2,4,2421.0,3192,TECA,16,AVE,276,CANARIO DO REINO,10.0,"(10,AMARELA)",AMARELA,S,2002-02-12,F,,,,0.0,P,N,N,N,N,3192.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,412.0,1096,TECA,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,1994-03-30,F,,6 371 493,,0.0,P,N,N,N,N,1096.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,8985.0,14814,TECA,1,CANINA,5,BOXER,71.0,"(71,""BEGE E BRANCA"")",BEGE E BRANCA,N,2002-09-16,F,,,,25.3,,,N,,,,,S,2016-06-14 15:00:33.000,N, ,,,,,,,,,2014-09-16,
1,2,4,11756.0,10911,TECA,1,CANINA,10,POODLE,418.0,"(418,PRETA)",PRETA,N,2003-06-13,F,,23.246.316-5,,6.4,M,N,N,N,N,10907.0,,N,,N,,,,,,,,N,,2011-03-21,2011-01-07
1,2,4,9456.0,15594,TECA,1,CANINA,2,SRD CANINO,351.0,"(351,MARROM)",MARROM,N,2014-12-30,F,,,,6.0,,,N,,S,,,N,,N, ,,,,,,,,,2015-05-01,
1,2,4,3010.0,5730,TECA,2,FELINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2004-11-05,F,,,,0.0,P,N,N,N,N,5730.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,3277.0,4569,TECA,1,CANINA,21,DACHSHUND,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,2000-03-15,F,,,,7.7,P,N,N,N,S,4569.0,,S,2017-10-24 13:48:52.000,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2055.0,4068,TECA,1,CANINA,90,NAO REFERIDO,467.0,"(467,PRETA/BRANCA)",PRETA/BRANCA,N,1995-01-05,F,,,,0.0,P,N,N,N,N,4068.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,9344,11696.0,19399,TECA,1,CANINA,2,SRD CANINO,504.0,"(504,""PRETO/ BEGE"")",PRETO/ BEGE,N,2018-01-22,F,,,,4.9,,,N,,,,,N,,N,M,,,,,,,,,2019-01-22,
1,2,4,281.0,321,TECA,1,CANINA,13,COCKER SPANIEL,418.0,"(418,PRETA)",PRETA,N,1995-07-27,F,,12 811 826,,8.5,P,N,N,N,N,321.0,,N,,N,,,,,,,,N,,2011-03-21,2010-06-25
1,2,4,3377.0,6170,TECA,1,CANINA,90,NAO REFERIDO,133.0,"(133,""BRANCA E PRETA"")",BRANCA E PRETA,N,1993-12-07,F,,8337748,,0.0,P,N,N,N,N,6170.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,10258,7158.0,18071,TECA,1,CANINA,2,SRD CANINO,390.0,"(390,MESCLADA)",MESCLADA,N,2016-08-23,F,,,,,M,,S,,,,,N,,N, ,,,,,,,,,2017-08-23,
1,2,4,149.0,128,TECA,1,CANINA,90,NAO REFERIDO,351.0,"(351,MARROM)",MARROM,N,1997-12-21,F,,9.448.594,,16.0,P,N,N,N,S,128.0,,N,,N,,,,,,,,N,,2011-03-21,2011-01-24
1,2,4,1648.0,4265,TECA,2,FELINA,90,NAO REFERIDO,165.0,"(165,BRANCA/MARROM)",BRANCA/MARROM,N,2003-07-28,F,,,,0.0,P,N,N,N,N,4265.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1343.0,1641,TECA,1,CANINA,27,ROTTWEILER,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,2001-06-30,F,,,,0.0,P,N,N,N,N,1641.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,5007.0,7936,TECA,1,CANINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2006-10-01,F,,,,0.0,P,N,N,N,N,7936.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3377.0,6287,TECA 1,1,CANINA,90,NAO REFERIDO,553.0,"(553,TIGRADA)",TIGRADA,N,2004-01-24,F,,8337748,,0.0,P,N,N,N,N,6287.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2781.0,6104,TECHUGO,2,FELINA,90,NAO REFERIDO,566.0,"(566,TRICOLOR)",TRICOLOR,N,2004-11-23,M,,,,0.0,P,N,N,N,N,6104.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,611.0,8244,TECKEL,1,CANINA,45,TECKEL,351.0,"(351,MARROM)",MARROM,N,2006-03-15,M,,,,0.0,P,N,N,N,N,8244.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1731.0,2192,TECO,1,CANINA,10,POODLE,65.0,"(65,BEGE)",BEGE,N,2002-01-20,M,,,,0.0,P,N,N,N,N,2192.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,2116.0,2720,TECO,1,CANINA,13,COCKER SPANIEL,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,2002-05-29,M,,,,0.0,P,N,N,N,N,2720.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,9344,10433.0,17285,TECO,1,CANINA,13,COCKER SPANIEL,241.0,"(241,CARAMELO)",CARAMELO,N,2002-08-14,M,,,,7.4,M,,N,,,,,N,,N,M,,,,,,,,,2016-11-04,
1,2,4,11756.0,6829,TECO,1,CANINA,10,POODLE,418.0,"(418,PRETA)",PRETA,N,1995-04-17,M,,,,0.0,P,N,N,N,N,6829.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,8,4604.0,7101,TECO,1,CANINA,45,TECKEL,351.0,"(351,MARROM)",MARROM,N,2003-06-01,M,,,,8.9,M,N,N,N,S,7101.0,,N,,N,,,,,,,,N,,2011-03-21,2010-10-23
1,2,4,741.0,865,TECO,1,CANINA,16,PINSCHER,351.0,"(351,MARROM)",MARROM,N,1989-12-24,M,,,,0.0,P,N,N,N,N,865.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3010.0,4411,TECO,2,FELINA,90,NAO REFERIDO,10.0,"(10,AMARELA)",AMARELA,N,2003-08-21,M,,,,0.0,P,N,N,N,N,4411.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4017.0,5983,TECO,1,CANINA,90,NAO REFERIDO,485.0,"(485,PRETO)",PRETO,N,2005-08-17,M,,,,0.0,P,N,N,N,N,5983.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,804.0,936,TECO,1,CANINA,16,PINSCHER,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,1991-01-14,M,,,,0.0,P,N,N,N,N,936.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1248.0,1518,TECO,2,FELINA,11,SIAMES,231.0,"(231,CARACTERISTICA)",CARACTERISTICA,N,2001-02-03,M,,,,0.0,P,N,N,N,N,1518.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,473.0,548,TECO,2,FELINA,90,NAO REFERIDO,34.0,"(34,AZUL)",AZUL,N,1998-12-13,M,,14 570 021 - 5,,0.0,P,N,N,N,N,548.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,1134.0,1445,TECO,2,FELINA,90,NAO REFERIDO,418.0,"(418,PRETA)",PRETA,N,2000-03-09,M,,,,0.0,P,N,N,N,N,1445.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,419.0,8363,TECO,2,FELINA,90,NAO REFERIDO,271.0,"(271,""CINJA RAJADO"")",CINJA RAJADO,N,2007-10-05,M,,,,0.0,P,N,N,N,N,8358.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4266.0,6456,TECO,1,CANINA,16,PINSCHER,310.0,"(310,DOURADA)",DOURADA,N,1998-08-10,M,,6755498-2,,0.0,P,N,N,N,N,6456.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,11756.0,7247,TECO I,1,CANINA,13,COCKER SPANIEL,418.0,"(418,PRETA)",PRETA,N,2005-07-15,M,,,,0.0,P,N,N,N,N,7247.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3593.0,5173,TED,1,CANINA,16,PINSCHER,95.0,"(95,""BLACK AND TAN"")",BLACK AND TAN,N,1999-11-13,M,,,,0.0,P,N,N,N,N,5173.0,,N,,N,,,,,,,,N,,2011-03-21,2011-02-16
1,2,11913,12384.0,20428,TED,1,CANINA,29,GOLDEN RETRIEVER,241.0,"(241,CARAMELO)",CARAMELO,N,2019-12-16,M,,,,10.1,,,N,,S,,,N,,N,C,,,,,,,,,2020-02-16,
1,2,12300,12624.0,21010,TED,1,CANINA,2,SRD CANINO,0.0,,,N,2020-06-28,M,,,,3.3,,,,,S,,,N,,N, ,,,,,,,,,2020-09-22,
1,2,4,11756.0,8766,TED,1,CANINA,90,NAO REFERIDO,220.0,"(220,CANELA-CINZA)",CANELA-CINZA,N,2001-10-23,F,,,,0.0,P,N,N,N,N,8766.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,3419.0,4822,TED,1,CANINA,1,DALMATA,169.0,"(169,BRANCA/PRETA)",BRANCA/PRETA,N,2001-07-20,M,,,,0.0,P,N,N,N,N,4822.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,4,4964.0,7826,TED,1,CANINA,21,DACHSHUND,418.0,"(418,PRETA)",PRETA,N,2007-06-15,M,,,,0.0,P,N,N,N,N,7826.0,,S,2012-10-10 11:52:05.000,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,9344,11010.0,18316,TED,1,CANINA,44,YORKSHIRE TERRIER,410.0,"(410,PRATA/CANELA)",PRATA/CANELA,N,2007-10-01,M,,,,2.4,P,,N,,,,,N,,N, ,,,,,,,,,2017-11-28,
1,2,8,31.0,5369,TED,1,CANINA,48,PIT BULL,241.0,"(241,CARAMELO)",CARAMELO,N,2005-01-13,M,,29207576-5,,33.0,P,N,N,N,S,5369.0,,S,2015-10-24 17:07:04.000,N,,,,,,,,N,,2011-03-21,2010-11-09
1,2,8,2060.0,2652,TED,1,CANINA,1,DALMATA,467.0,"(467,PRETA/BRANCA)",PRETA/BRANCA,N,1998-11-09,M,,,,20.9,M,N,N,N,S,2652.0,,N,,N,,,,,,,,N,,2011-03-21,2010-10-23
1,2,8,9882.0,16320,TED,1,CANINA,42,LHASA APSO,0.0,,,N,2015-05-10,M,,,,5.1,M,,N,,,,,N,,N,L,,,,,,,,,2015-12-10,
1,2,4,1699.0,4092,TED,1,CANINA,10,POODLE,257.0,"(257,CHAMPANHE)",CHAMPANHE,N,2003-08-25,M,,,,0.0,P,N,N,N,N,4092.0,,N,,N,,,,,,,,N,,2011-03-21,1899-12-30
1,2,7,9520.0,15716,TED,1,CANINA,44,YORKSHIRE TERRIER,0.0,,,N,2012-04-02,M,,,,4.7,,,S,,S,,,N,,N,C,,,,,,,,,2015-06-08,
