cod_setor,cod_grp_prod,ind_sit_produto,nom_grp_produto,sigla_grp_prod,cod_produto,id_produto,nom_prod_compra,ind_prod_estocavel,cod_unid_estoque,sigla_unid_estoque,nom_unid_estoque,cod_unid_consumo,sigla_unid_consumo,nom_unid_consumo,cod_fabricante
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7417,,PETIX REFIL CATA CACA ROSA II,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7422,,PETIX TOMATAO PELUCIA,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7424,,PETIX REFIL CATA CACA PATINHAS,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7425,,PETIX REFIL CATA CACA OSSO AZUL,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7426,,PETIX REFIL CATA CACA OSSO VERMELHO LOVE DOG,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7427,,PETIX GALINHA MAGALI BOLINHA AMARELA,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7428,,RASQUEADEIRA MAXXI Nº 3,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7429,,RASQUEADEIRA MAXXI Nº 1,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7447,,BIRD KABOB ORIGINAL,N,64,UND,UND,64,UND,UND,101.0
46,41,AP,PROCEDIMENTOS CLINICOS,CMED,7450,7450,FLUIDOTERAPIA IV,N,64,UND,UND,64,UND,UND,
69,61,IN,PET SHOP - ALIMENTO GATOS,RAC,7454,,"GOLDEN GATO ADULTO - 10,1 KG",N,46,PCT,PACOTE,46,PCT,PACOTE,74.0
69,60,IN,PET SHOP - ALIMENTO CÃES,RAC,7455,,GOLDEN SPECIAL CÃES ADULTO - 20 KG,N,46,PCT,PACOTE,46,PCT,PACOTE,74.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7456,,ASPIRADOR PET LOVER ELETROLUX,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,7457,,NORFLAGEN 200 MG,N,7,CX,CAIXA,7,CX,CAIXA,2.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7463,,K9 COLEIRA G 15 MM AZUL,N,64,UND,UND,64,UND,UND,118.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7471,,KONG CLASSIC XL,N,64,UND,UND,64,UND,UND,44.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7472,,KONG PUPPY M,N,64,UND,UND,64,UND,UND,44.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7473,,KONG JUMPN JACK M,N,64,UND,UND,64,UND,UND,44.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,7475,,CEFA-CURE 200 MG - 10 TABLETES,N,7,CX,CAIXA,7,CX,CAIXA,42.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,7476,,MECTAL PLUS - 2 COMP,N,7,CX,CAIXA,7,CX,CAIXA,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7479,,REVISTA PULO DO GATO,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7480,,BIRD KABOB MINI,N,64,UND,UND,64,UND,UND,
63,51,IN,MAT - LIMPEZA,MGE,7489,,SABAO DE COCO 500GR (LIMPEZA ELEVADOR),N,45,PCT 500,PACOTE 500,45,PCT 500,PACOTE 500,
69,42,AP,PET SHOP - MEDICAMENTO,MED,7499,7499,"MAXICAM 0,5 MG - 10 COMPRIMIDOS",S,310,CTL 10,CARTELA 10,310,CTL 10,CARTELA 10,61.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,7500,7500,"MAXICAM 2,0 MG - 10 COMPRIMIDOS",S,310,CTL 10,CARTELA 10,310,CTL 10,CARTELA 10,61.0
84,51,AP,MAT - LIMPEZA,MGE,7501,7501,HERBAL VET - 1 LITRO (CLINICA),S,64,UND,UND,64,UND,UND,61.0
84,51,AP,MAT - LIMPEZA,MGE,7502,7502,HERBAL VET - 250 ML,N,64,UND,UND,64,UND,UND,61.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7503,,PETIX TENIS BASQUETE,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7504,,PETIX VACA ARCO IRIS,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7505,,PETIX LIMAOZINHO PELUCIA,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7506,,PETIX CACHORRO ARCO IRIS,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7507,,PETIX MELAOZINHO PELUCIA,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7508,,PETIX OVELHINHA LARANJA,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7509,,PETIX OVELHINHA AZUL,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7510,,PETIX BATATÃO,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7511,,PETIX PATO MALUCO VERDE PELUCIA,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7512,,PETIX PATO HALTERES CORDA,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7513,,PETIX PATO MALUCO AMARELO PELUCIA,N,64,UND,UND,64,UND,UND,101.0
69,61,IN,PET SHOP - ALIMENTO GATOS,RAC,7514,,WHISKAS SACHE FRANGO - 85 GR,N,57,SCH,SACHE,57,SCH,SACHE,124.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7515,,BEBEDOURO PORTATIL PETDRINK ROSA,N,64,UND,UND,64,UND,UND,
69,61,IN,PET SHOP - ALIMENTO GATOS,RAC,7516,,R CANIN CAT LIGHT 40 - 500 GR,N,111,SC,SACO,111,SC,SACO,77.0
69,60,IN,PET SHOP - ALIMENTO CÃES,RAC,7517,,GOLDEN ADULTO SALMÃO - 2 KG,N,46,PCT,PACOTE,46,PCT,PACOTE,74.0
69,64,IN,PET SHOP - PETISCOS/0SS0S/PASTAS,RAC,7519,,BARRA DE CEREAIS TOTAL,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,7526,,PÓ HEMOSTÁTICO GRANADO,N,64,UND,UND,64,UND,UND,39.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7527,,COLAR POS-CIRURGICO BILDSAM Nº 01,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7528,,COLAR POS-CIRURGICO BILDSAM Nº 02,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7529,,COLAR POS-CIRURGICO BILDSAM Nº 03,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7530,,COLAR POS-CIRURGICO BILDSAM Nº 04,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7531,,COLAR POS-CIRURGICO BILDSAM Nº 05,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7532,,COLAR POS-CIRURGICO BILDSAM Nº 06,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7533,,COLAR POS-CIRURGICO BILDSAM Nº 07,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7534,,COLAR POS-CIRURGICO BILDSAM Nº 08,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7535,,COLAR POS-CIRURGICO BILDSAM Nº 09,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7536,,COLAR POS-CIRURGICO BILDSAM Nº 10,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,7538,,RIMADYL 25 MG - 14 COMPRIMIDOS,N,19,FR,FRASCO,19,FR,FRASCO,72.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7545,,GUIA PEITORAL DE SEDA 15 MM - Nº 01,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7546,,GUIA PEITORAL DE SEDA 15 MM - Nº 02,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7547,,GUIA PEITORAL DE SEDA 10 MM - Nº 04,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7551,,BIRD KABOB GRANDE,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7552,,HARTZ WACKY CATS RATINHO,N,64,UND,UND,64,UND,UND,102.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7554,,PS PEIXINHO DE FITAS C/ ERVAS,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7562,,PS ALMOFADA TRIGO MICROONDAS,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7563,,PS BASTÃO GELADINHO P/ GATO,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7566,,TENNIS TUMMIES XMAS,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7567,,GUIA C/ MOSQ GIRATORIO 50 CM,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7568,,"GUIA LONA MOSQ. 1,0 MT",N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7569,,GUIA NYLON 1 X 24,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7570,,GUIA NYLON DUPLA,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7571,,"GUIA LONA MOSQ. GIRATORIA 1,5 MT",N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7573,,BOLA BORRACHA MACIÇA VANDO,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7574,,BRINQUEDO VINIL VANDO,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7575,,BRINQUEDO VINIL VANDO Nº 2,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7576,,BRINQUEDO VINIL VANDO Nº 3,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7577,,BRINQUEDO VINIL VANDO Nº 4,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7579,,CHAVEIRO MUNDIAL,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7588,,DESEMBARAÇADOR FOUR PAWS,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7590,,OSSO BORRACHA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7591,,PETIX ROLIÇO BORRACHA VERMELHO,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7592,,PETIX ROLIÇO BORRACHA AZUL,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7593,,KONG CLASSIC M,N,64,UND,UND,64,UND,UND,44.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,7595,,OM3 GOLD 500 C/20 CAPSULAS,N,7,CX,CAIXA,7,CX,CAIXA,18.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,7596,,ALLERDOG PLUS Es - 60 CAPSULAS,N,19,FR,FRASCO,19,FR,FRASCO,18.0
69,42,AP,PET SHOP - MEDICAMENTO,MED,7597,,ALLERDOG PLUS - 60 CAPSULAS,N,19,FR,FRASCO,19,FR,FRASCO,18.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7603,,MANOPLA PELUCIA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7604,,LEÃO PELUCIA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7605,,HALTERES 3 D PELUCIA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7606,,HALTERES DE PELUCIA GRANDE,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7607,,PIRAMIDE DE PELUCIA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7608,,KONG AIR SQUEAKERS MEDIUM TENNIES,N,64,UND,UND,64,UND,UND,44.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7617,,PETCAR ELEGANCE,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7618,,PETIX SAPO PUFF,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7619,,PETIX CÃO CARTOON VERDE,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7620,,PETIX OSSOCÃO 1,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7621,,PETIX CÃO CARTOON AZUL,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7622,,GUIA FLEXI MINI SMALL 1,N,64,UND,UND,64,UND,UND,116.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7624,,PETIX ELEFANTE PUFF,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7625,,PETIX CÃO CARTOON VERMELHO,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7626,,PETIX PORCO PUFF,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7627,,RASQUEADEIRA GROOMER GRANDE,N,64,UND,UND,64,UND,UND,19.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7628,,ALICATE NEON P,N,64,UND,UND,64,UND,UND,101.0
69,60,IN,PET SHOP - ALIMENTO CÃES,RAC,7630,,GOLDEN FORM ADULTO CARNE & ARROZ - 2 KG,N,111,SC,SACO,111,SC,SACO,74.0
84,301,AP,MED - ANTI INFLAMATORIOS NAO ESTEROIDAIS,MED,7631,7631,"MAXICAM INJETÁVEL 0,2% (CLINICA) 20ML_",S,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7632,,OSSO BRANCO PELUCIA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7633,,MANGO NOTA MUSICAL VERDE-LARANJA,N,64,UND,UND,64,UND,UND,135.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7634,,TESOURA DE UNHA P/ GATO - MASCOTE FELIZ,N,64,UND,UND,64,UND,UND,104.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7635,,PET HAIR THINNING SCISSORS,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7636,,PET NAIL CLIPPER,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7639,,GUIA PEITORAL PATA OSSO Nº 02,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7641,,"K9 GUIA STD G 10 MM 1,5 MT",N,64,UND,UND,64,UND,UND,118.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7642,,PS ORKA TUBO COM CORDAS,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7643,,PS ORKA JACK PEQUENO,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7644,,PS ORKA JACK PEQUENO COM CORDAS,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7645,,CROCODILO PELUCIA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7646,,PETIX SAPO HALTERES CORDA,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7647,,PS BOLA DE CORDAS,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7648,,PATO DE PELUCIA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7649,,OCTOPUS PELUCIA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7651,,PETIX OSSOCÃO 2,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7652,,PS ANEL DE ARREMESSO PEQUENO,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7653,,CACHORRO PELUCIA,N,64,UND,UND,64,UND,UND,19.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7654,,PETIX CÃO DODOI 2 - MARROM ESCURO,N,64,UND,UND,64,UND,UND,101.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7655,,PS ALMOFADA QUE ESQUENTA KITTY,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7656,,PS CAMARADA DE PENA,N,64,UND,UND,64,UND,UND,122.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7658,,HARTZ WACKY CATS BOLA PELUCIA,N,64,UND,UND,64,UND,UND,102.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7661,,K9 PEITORAL SEM REGULAVEL G PRETO,N,64,UND,UND,64,UND,UND,118.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7662,,BONECO DE NEVE NATAL,N,64,UND,UND,64,UND,UND,
63,317,AP,MED - SUPORTE / OUTROS,MED,7666,,GLICOSE 50%,N,2,AMP,AMPOLA,2,AMP,AMPOLA,1.0
69,60,IN,PET SHOP - ALIMENTO CÃES,RAC,7673,,GOLDEN FORM ADULTO SALMÃO & ARROZ - 2 KG,N,111,SC,SACO,111,SC,SACO,74.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7676,,BUDDY TOYS OSSO NYLON,N,64,UND,UND,64,UND,UND,10.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7681,,ZOO FRIENDS BOIZINHO,N,64,UND,UND,64,UND,UND,7.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7682,,ZOO FRIENDS MACAQUINHO,N,64,UND,UND,64,UND,UND,7.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7683,,ZOO FRIENDS PORQUINHO,N,64,UND,UND,64,UND,UND,7.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7684,,ZOO FRIENDS ELEFANTINHO,N,64,UND,UND,64,UND,UND,7.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7685,,ZOO FRIENDS TIGRINHO,N,64,UND,UND,64,UND,UND,7.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7686,,PATO LOUCO EM LATEX,N,64,UND,UND,64,UND,UND,7.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7687,,PERUA PATY,N,64,UND,UND,64,UND,UND,7.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7688,,FRANGO PIRATA EM LATEX,N,64,UND,UND,64,UND,UND,7.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7690,,PULGA 2 X 1,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7701,,ESCADA PREMIUM MADEIRA,N,64,UND,UND,64,UND,UND,
69,82,AP,PET SHOP - SHAMPO MEDICAMENTOSO,PET,7705,7705,SHAMPOO CLOREXIDERM - 230 ML,S,19,FR,FRASCO,19,FR,FRASCO,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7706,,PETIX CONJUNTO CATA CACA VERMELHO,N,64,UND,UND,64,UND,UND,101.0
69,60,IN,PET SHOP - ALIMENTO CÃES,RAC,7708,,GOLDEN FORM ADULTO MINIBTS FRANGO & ARROZ - 2 KG,N,111,SC,SACO,111,SC,SACO,74.0
69,61,IN,PET SHOP - ALIMENTO GATOS,RAC,7714,,WHISKAS SACHE FILHOTE CARNE - 85 GR,N,57,SCH,SACHE,57,SCH,SACHE,124.0
69,60,IN,PET SHOP - ALIMENTO CÃES,RAC,7715,,PREMIER FORM. MINI BITS FILHOTES - 1 KG,N,111,SC,SACO,111,SC,SACO,74.0
69,106,IN,PET SHOP - BRINQUEDOS,PET,7730,,ZU - DOG TOY - JOUET POUR CHIEN,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7733,,ZU - DOG TOY - BAS DE NOEL,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7734,,ZU - DOG TOY - STOCKING,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7735,,ZU - DOG TOY - MAKE IT JOYFUL,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7736,,ZU - CAT TOY,N,64,UND,UND,64,UND,UND,
69,106,IN,PET SHOP - BRINQUEDOS,PET,7737,,ZU - CAT TOY - MOUSE,N,64,UND,UND,64,UND,UND,
69,42,AP,PET SHOP - MEDICAMENTO,MED,7740,,REVIMAX - PROPENTOFILINA 50 MG - 30 COMPRIMIDOS,N,13,CX 30,CAIXA 30,13,CX 30,CAIXA 30,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7741,,K9 PEITORAL C/ REGULAGEM - TAM. PP - PRETA,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7742,,K9 PEITORAL C/ REGULAGEM - TAM. P - PRETA,N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7743,,K9 PEITORAL C/ REGULAGEM - TAM. M - PRETA,N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7744,,K9 PEITORAL C/ REGULAGEM - TAM. G - PRETA,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7745,,K9 PEITORAL C/ REGULAGEM - TAM. PP - VERMELHA,N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7746,,K9 PEITORAL C/ REGULAGEM - TAM. P - VERMELHA,N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7747,,K9 PEITORAL C/ REGULAGEM - TAM. M - VERMELHA,N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7748,,K9 PEITORAL C/ REGULAGEM - TAM. G - VERMELHA,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7749,,K9 PEITORAL C/ REGULAGEM - TAM. PP -AZUL,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7750,,K9 PEITORAL C/ REGULAGEM - TAM. P -AZUL,N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7751,,K9 PEITORAL C/ REGULAGEM - TAM. M -AZUL,N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7752,,K9 PEITORAL C/ REGULAGEM - TAM. G -AZUL,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7753,,"K9 GUIA TRANÇADA MESCLADA PT/OLI - TAM. 1,50 M",N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7754,,K9 COLEIRA CABRESTO REG. - P - PRETA,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7755,,K9 COLEIRA CABRESTO REG. - P - VERMELHA,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7756,,K9 COLEIRA CABRESTO REG. - P - AZUL,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7757,,K9 COLAR 10MM PX AZUL,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7758,,K9 COLAR 10 MM PX - AZUL,N,64,UND,UND,64,UND,UND,118.0
69,60,IN,PET SHOP - ALIMENTO CÃES,RAC,7759,,"GOLDEN FORM CÃES ADULTOS CARNE 16,5 KG",N,111,SC,SACO,111,SC,SACO,74.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7760,,CHIC DOG - PEITORAL FELTRO N2,N,64,UND,UND,64,UND,UND,21.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7761,,CHIC DOG - PEITORAL FELTRO N 3,N,64,UND,UND,64,UND,UND,21.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7762,,CHIC DOG - PEITORAL FELTRO N 4,N,64,UND,UND,64,UND,UND,21.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7763,,"K9 GUIA TRANÇADA MESCLADA PT/CZ - TAM. 1,50M",N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7764,,"K9 GUIA TRANÇADA MESCLADA PT/CZ - TAM. 0,60M",N,64,UND,UND,64,UND,UND,118.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7765,,PETIX REFIL CATA CACA CORAÇÃO ROSA,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7766,,PETIX CATA CACA LISTRA AZUL,N,64,UND,UND,64,UND,UND,101.0
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7776,,K9 GUIA STD 15 MM G VERMELHA,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7777,,BANDEJA HIGIENICA PARA GATO STEFAN GRANDE,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7778,,BANDEJA HIGIENICA PARA GATO STEFAN GRANDE,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7779,,CHALESCO - LUVA TIRA PELOS,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7780,,KONG TEDDY BEAR - MEDIUM,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7781,,KONG TEDDY BEAR - EXTRA SMALL,N,64,UND,UND,64,UND,UND,
69,65,IN,PET SHOP - ACESSÓRIOS,PET,7782,,KONG SITTING FROG - MEDIUM,N,64,UND,UND,64,UND,UND,
